Rank	Name	Guild	Faction	DPS	Size	Date	Duration	Head	Neck	Shoulder	Chest	Waist	Legs	Feet	Wrist	Hands	Ring1	Ring2	Trinket1	Trinket2	Back	Weapon1	Weapon2	Ranged
1	Trashbirb	dear all	Alliance	582.1	16	May 18	1:06	Judgment Crown (16955)	Choker of the Fire Lord (18814)	Field Marshal's Lamellar Pauldrons (16476)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Band of Servitude (22721)	Heavy Dark Iron Ring (18879)	Talisman of Ephemeral Power (18820)	Zandalarian Hero Charm (19950)	Cloak of the Brood Lord (19378)	Lok'amir il Romathis (19360)	Force Reactive Disk (18168)	Libram of Hope (22401)
2	Efry	N/A	Unknown	477.6	20	Jun 13	0:38	Lizardscale Eyepatch (19945)	Onyxia Tooth Pendant (18404)	Judgment Spaulders (16953)	Zandalar Freethinker's Breastplate (19825)	Therazane's Link (19380)	Legguards of the Fallen Crusader (19402)	Marshal's Lamellar Boots (16472)	Primal Batskin Bracers (19687)	Marshal's Lamellar Gloves (16471)	Don Julio's Band (19325)	Myrmidon's Signet (2246)	Hand of Justice (11815)	Darkmoon Card: Maelstrom (19289)	Might of the Tribe (22712)	Ashkandi, Greatsword of the Brotherhood (19364)	N/A	N/A
3	Сакросанкт	Р е в а н ш	Alliance	474.1	15	May 25	1:31	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Field Marshal's Lamellar Chestplate (16473)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Naglering (11669)	Don Julio's Band (19325)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Grand Marshal's Swiftblade (23456)	Grand Marshal's Aegis (18825)	N/A
4	Volnar	House Telvanni	Alliance	410.8	19	May 18	1:13	Judgment Crown (16955)	Eskhandar's Collar (18205)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Lawbringer Bracers (16857)	Marshal's Lamellar Gloves (16471)	Naglering (11669)	Overlord's Crimson Band (19873)	Hand of Justice (11815)	Force of Will (11810)	Stormpike Sage's Cloak (19086)	Flurry Axe (871)	Skullflame Shield (1168)	N/A
5	Bonfield	N/A	Unknown	400.5	20	May 2	1:08	Field Marshal's Lamellar Faceguard (16474)	Medallion of Steadfast Might (17065)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Deathbone Girdle (14620)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Cyclopean Band (11824)	Songstone of Ironforge (12543)	Briarwood Reed (12930)	Styleen's Impeding Scarab (19431)	Cloak of the Brood Lord (19378)	Flurry Axe (871)	Skullflame Shield (1168)	Egan's Blaster (13289)
6	Theodore	Azeroth Coffee Company	Alliance	395.3	19	Jun 19	1:01	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Drake Talon Pauldrons (19394)	Savage Gladiator Chain (11726)	Therazane's Link (19380)	Marshal's Lamellar Legplates (16475)	Chromatic Boots (19387)	Vambraces of the Sadist (13400)	Marshal's Lamellar Gloves (16471)	Don Julio's Band (19325)	Circle of Applied Force (19432)	Hand of Justice (11815)	Blackhand's Breadth (13965)	Cape of the Black Baron (13340)	Bonereaver's Edge (17076)	N/A	Libram of Hope (22401)
7	Aedris	Gadgetzan Globetrotters	Alliance	389.1	20	Jul 8	0:54	Judgment Crown (16955)	Jeklik's Opaline Talisman (19923)	Field Marshal's Lamellar Pauldrons (16476)	Judgment Breastplate (16958)	Girdle of the Fallen Crusader (19392)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Zandalar Freethinker's Armguards (19827)	Judgment Gauntlets (16956)	Band of Servitude (22721)	Songstone of Ironforge (12543)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Brood Lord (19378)	Grand Marshal's Swiftblade (23456)	Grand Marshal's Aegis (18825)	Libram of Hope (22401)
8	Helbram	N/A	Unknown	388.2	19	May 17	0:56	Helm of Endless Rage (19372)	Onyxia Tooth Pendant (18404)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Therazane's Link (19380)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Don Julio's Band (19325)	Band of Servitude (22721)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Zulian Tigerhide Cloak (19907)	Grand Marshal's Claymore (18876)	N/A	Egan's Blaster (13289)
9	Tabula	N/A	Unknown	385.4	18	May 25	1:24	Field Marshal's Lamellar Faceguard (16474)	Master Dragonslayer's Medallion (19383)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Girdle of the Fallen Crusader (19392)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Marshal's Lamellar Gloves (16471)	Overlord's Onyx Band (19912)	Overlord's Crimson Band (19873)	Hand of Justice (11815)	Zandalarian Hero Charm (19950)	Dragon's Blood Cape (17107)	Grand Marshal's Swiftblade (23456)	Grand Marshal's Aegis (18825)	N/A
10	Sarkomer	Sturm des Schicksals	Alliance	375.2	20	May 15	0:55	Crown of Destruction (18817)	Onyxia Tooth Pendant (18404)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Girdle of the Fallen Crusader (19392)	Legguards of the Fallen Crusader (19402)	Marshal's Lamellar Boots (16472)	Battleborn Armbraces (12936)	Marshal's Lamellar Gloves (16471)	Blackstone Ring (17713)	Don Julio's Band (19325)	Darkmoon Card: Maelstrom (19289)	Hand of Justice (11815)	Pale Moon Cloak (18734)	Grand Marshal's Claymore (18876)	N/A	N/A
11	Hongtongbong	N/A	Unknown	374.7	20	Jun 10	1:07	Judgment Crown (16955)	Master Dragonslayer's Medallion (19383)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Knight-Lieutenant's Lamellar Sabatons (23275)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Ring of Blackrock (19397)	Band of Servitude (22721)	Styleen's Impeding Scarab (19431)	Zandalarian Hero Charm (19950)	Overlord's Embrace (19888)	Quel'Serrar (18348)	Aegis of the Blood God (19862)	N/A
12	Cûpcake	Dîe Glückbärchis	Alliance	339.4	19	Jul 5	1:10	Judgment Crown (16955)	Master Dragonslayer's Medallion (19383)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Band of Servitude (22721)	Heavy Dark Iron Ring (18879)	Zandalarian Hero Charm (19950)	Talisman of Ephemeral Power (18820)	Cloak of the Brood Lord (19378)	Flurry Axe (871)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
13	Losthalia	N/A	Unknown	339.2	16	May 12	1:18	Judgment Crown (16955)	Tooth of Gnarr (13141)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Songstone of Ironforge (12543)	Band of Servitude (22721)	Briarwood Reed (12930)	Styleen's Impeding Scarab (19431)	Spritecaster Cape (11623)	Quel'Serrar (18348)	Elementium Reinforced Bulwark (19349)	Egan's Blaster (13289)
14	Instaqueue	N/A	Unknown	337.6	20	Jun 3	0:56	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Overlord's Crimson Band (19873)	Naglering (11669)	Essence of the Pure Flame (18815)	Styleen's Impeding Scarab (19431)	Cloak of Flames (3475)	Quel'Serrar (18348)	Skullflame Shield (1168)	Egan's Blaster (13289)
15	Shylá	Kotipizza	Alliance	337.5	19	May 6	0:48	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Heavy Dark Iron Ring (18879)	Overlord's Onyx Band (19912)	Zandalarian Hero Charm (19950)	Styleen's Impeding Scarab (19431)	Dragon's Blood Cape (17107)	Quel'Serrar (18348)	Elementium Reinforced Bulwark (19349)	Egan's Blaster (13289)
16	Remmisurugi	Pandaric	Alliance	332.7	20	May 30	0:59	Lieutenant Commander's Lamellar Headguard (23276)	Soul Corrupter's Necklace (19876)	Soulforge Spaulders (22093)	Knight-Captain's Lamellar Breastplate (23272)	Soulforge Belt (22086)	Judgment Legplates (16954)	Soulforge Boots (22087)	Soulforge Bracers (22088)	Judgment Gauntlets (16956)	Naglering (11669)	Overlord's Onyx Band (19912)	Zandalarian Hero Charm (19950)	Briarwood Reed (12930)	Cloak of the Hakkari Worshippers (22711)	Quel'Serrar (18348)	Skullflame Shield (1168)	Libram of Hope (22401)
17	Jackspring	New Horizon	Alliance	328.8	20	May 25	1:21	Eye of Rend (12587)	Onyxia Tooth Pendant (18404)	Field Marshal's Lamellar Pauldrons (16476)	Savage Gladiator Chain (11726)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Vambraces of the Sadist (13400)	Marshal's Lamellar Gloves (16471)	Don Julio's Band (19325)	Master Dragonslayer's Ring (19384)	Blackhand's Breadth (13965)	Hand of Justice (11815)	Cape of the Black Baron (13340)	The Untamed Blade (19334)	N/A	Libram of Hope (22401)
18	Theobromin	Olympus	Alliance	326.5	20	Jun 12	1:12	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Lawbringer Bracers (16857)	Judgment Gauntlets (16956)	Band of Servitude (22721)	Don Julio's Band (19325)	Onyxia Blood Talisman (18406)	Styleen's Impeding Scarab (19431)	Sapphiron Drape (17078)	Quel'Serrar (18348)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
19	Batmac	Slembolaget	Alliance	321.4	18	Jun 2	1:05	Judgment Crown (16955)	Master Dragonslayer's Medallion (19383)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Lawbringer Belt (16858)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Lawbringer Gauntlets (16860)	Overlord's Onyx Band (19912)	Heavy Dark Iron Ring (18879)	Onyxia Blood Talisman (18406)	Styleen's Impeding Scarab (19431)	Overlord's Embrace (19888)	Lok'amir il Romathis (19360)	Elementium Reinforced Bulwark (19349)	N/A
20	Kalutor	The Company	Alliance	320.0	19	Jul 7	1:17	Judgment Crown (16955)	Choker of the Fire Lord (18814)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Judgment Belt (16952)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Band of Servitude (22721)	Heavy Dark Iron Ring (18879)	Talisman of Ephemeral Power (18820)	Scrolls of Blinding Light (19343)	Cloak of the Brood Lord (19378)	Thunderfury, Blessed Blade of the Windseeker (19019)	Elementium Reinforced Bulwark (19349)	Libram of Hope (22401)
21	Buminspector	N/A	Unknown	310.8	17	May 29	1:12	Grand Crusader's Helm (18718)	Talisman of Protection (19871)	Lawbringer Spaulders (16856)	Judgment Breastplate (16958)	Zandalar Freethinker's Belt (19826)	Lightforge Legplates (16728)	Bloodsoaked Greaves (19913)	Zandalar Freethinker's Armguards (19827)	Bloodsoaked Gauntlets (19894)	Naglering (11669)	Cyclopean Band (11824)	Mark of the Chosen (17774)	Zandalarian Hero Charm (19950)	Overlord's Embrace (19888)	Arbiter's Blade (11784)	Skullflame Shield (1168)	N/A
22	Yuriana	The Order of the Muffins	Alliance	308.2	20	May 2	1:32	Field Marshal's Lamellar Faceguard (16474)	Medallion of Steadfast Might (17065)	Field Marshal's Lamellar Pauldrons (16476)	Field Marshal's Lamellar Chestplate (16473)	Deathbone Girdle (14620)	Marshal's Lamellar Legplates (16475)	Marshal's Lamellar Boots (16472)	Vigorsteel Vambraces (13951)	Marshal's Lamellar Gloves (16471)	Songstone of Ironforge (12543)	Heavy Dark Iron Ring (18879)	Onyxia Blood Talisman (18406)	Styleen's Impeding Scarab (19431)	Elementium Threaded Cloak (19386)	Quel'Serrar (18348)	Drillborer Disk (17066)	Egan's Blaster (13289)
23	Fjamse	DLK	Alliance	305.1	20	May 8	1:17	Judgment Crown (16955)	Choker of Enlightenment (17109)	Stockade Pauldrons (14552)	Deathbone Chestplate (14624)	Girdle of the Fallen Crusader (19392)	Judgment Legplates (16954)	Deathbone Sabatons (14621)	Judgment Bindings (16951)	Deathbone Gauntlets (14622)	Heavy Dark Iron Ring (18879)	Overlord's Onyx Band (19912)	Styleen's Impeding Scarab (19431)	Essence of the Pure Flame (18815)	Redoubt Cloak (18495)	Quel'Serrar (18348)	Elementium Reinforced Bulwark (19349)	Egan's Blaster (13289)
24	Bbwchaser	N/A	Unknown	301.6	20	Jul 3	1:05	Judgment Crown (16955)	Medallion of Steadfast Might (17065)	Judgment Spaulders (16953)	Field Marshal's Lamellar Chestplate (16473)	Judgment Belt (16952)	Judgment Legplates (16954)	Marshal's Lamellar Boots (16472)	Judgment Bindings (16951)	Judgment Gauntlets (16956)	Seal of the Gurubashi Berserker (22722)	Don Julio's Band (19325)	Uther's Strength (11302)	Briarwood Reed (12930)	Overlord's Embrace (19888)	Grand Marshal's Punisher (18865)	Skullflame Shield (1168)	N/A
25	Yöü	N/A	Unknown	300.1	18	May 31	1:03	Field Marshal's Lamellar Faceguard (16474)	Eskhandar's Collar (18205)	Judgment Spaulders (16953)	Judgment Breastplate (16958)	Therazane's Link (19380)	Judgment Legplates (16954)	Judgment Sabatons (16957)	Wristguards of True Flight (18812)	Judgment Gauntlets (16956)	Tarnished Elven Ring (18500)	Don Julio's Band (19325)	Scrolls of Blinding Light (19343)	Hand of Justice (11815)	Might of the Tribe (22712)	Grand Marshal's Punisher (18865)	Drillborer Disk (17066)	Libram of Hope (22401)
26	Trashbirbii	dear all	Alliance	299.4	20	Jun 25	1:11	Helm of Narv (2245)	Talisman of Protection (19871)	Stockade Pauldrons (14552)	Icemail Jerkin (1981)	Abyssal Mail Clutch (20670)	Abyssal Mail Legguards (20668)	Bloodsoaked Greaves (19913)	Soulforge Bracers (22088)	Stonerender Gauntlets (17007)	Cyclopean Band (11824)	Ring of Saviors (1447)	Gnomish Death Ray (10645)	Gnomish Shrink Ray (10716)	Blackveil Cape (11626)	Flurry Axe (871)	Skullflame Shield (1168)	N/A
